,COUNTYNAME,Started,Extinguished,Location,Latitude,Longitude,Name,AcresBurned,MajorIncident,PopDensity,Housing,pcp,tmax,tmin,closest_weather_lat,closest_weather_lon,season,season_year,24_hour_sp_min,24_hour_sp_max,24_hour_sp_mean,24_hour_d2m_min,24_hour_d2m_max,24_hour_d2m_mean,24_hour_t2m_min,24_hour_t2m_max,24_hour_t2m_mean,24_hour_u10_min,24_hour_u10_max,24_hour_u10_mean,24_hour_v10_min,24_hour_v10_max,24_hour_v10_mean,24_hour_tp_min,24_hour_tp_max,24_hour_tp_mean,season_sp_min,season_sp_max,season_sp_mean,season_d2m_min,season_d2m_max,season_d2m_mean,season_t2m_min,season_t2m_max,season_t2m_mean,season_u10_min,season_u10_max,season_u10_mean,season_v10_min,season_v10_max,season_v10_mean,season_tp_min,season_tp_max,season_tp_mean,year_sp_min,year_sp_max,year_sp_mean,year_d2m_min,year_d2m_max,year_d2m_mean,year_t2m_min,year_t2m_max,year_t2m_mean,year_u10_min,year_u10_max,year_u10_mean,year_v10_min,year_v10_max,year_v10_mean,year_tp_min,year_tp_max,year_tp_mean,slope_max,slope_mean,slope_min,slope_stdDev,elevation_max,elevation_mean,elevation_min,elevation_stdDev,average_ndvi,percent_vegetated_below_0.5,range_-1_0,range_0_0.2,range_0.2_0.5,range_0.5_1,YEAR,MONTH_NUM,UniqueId,CalFireIncident,CanonicalUrl
599,San Diego,2017-07-22T15:00:00Z,2018-04-12T14:52:00Z,"off of Hwy 79, 4 miles north of Warner Springs",33.34659,-116.66107,Lost Fire,255.0,False,68.13415310081498,1213992.0,0.1,92.4,65.5,33.25,-116.75,Summer,2017,90080.36578,90339.10476,90174.80907,279.0910378,289.6777544,285.460266,290.8262361,303.3304458,296.990616,-0.565717208,3.075439501,0.983073265,-0.596702014,1.026730719,0.222411977,-1.43e-06,0.0,-9.36e-08,89650.55970179147,90575.3911893626,90128.56459324335,263.94500501769284,295.56347791856774,284.6892869880242,280.113006527067,310.52459890682763,296.5354546211218,-2.7523035194935184,5.443784865703172,0.9227570986552216,-2.057919203159096,2.394705902398112,0.1788462259988434,-0.0016518987020244,0.0026930868002608,9.159268711631817e-06,88451.48627599835,91494.34224550988,90202.51624272457,239.32447448379344,295.56347791856774,277.5765249203887,271.5221065642143,310.7072039032227,289.52819971233714,-5.708751465475215,6.186258149762244,0.5194002578070073,-3.0535650063093667,6.582932443167499,0.112154413615342,-0.0025773538750108,0.0026930868002608,-6.272490049872372e-06,45.823917388916016,11.393780479175655,0.0,7.538864032109693,1470.0,1171.7074732821952,919.0,109.8593069281494,0.2613987342984069,98.99437291368622,0.0072479248046875,25.38604736328125,73.60115051269531,1.00555419921875,2017.0,7.0,918e4e6c-7814-42ed-9cd5-aa11d29367da,True,/incidents/2017/7/22/lost-fire/
1331,Contra Costa,2019-10-27T11:29:03Z,2019-10-28T16:30:00Z,"Commings Skyway and I-80, south of Crockett",38.03545,-122.2241,Sky Fire ,150.0,False,133.25046232085066,418707.0,0.0,76.3,51.4,38.0,-122.25,Autumn,2019,99514.08276,100162.0312,99791.32323,262.3993227,284.8763239,278.7121125,282.7423151,300.2753803,290.4939605,-1.599936076,2.415975524,0.341800704,-3.668840634,1.645162233,0.311372818,0.0,0.0,0.0,98663.06158252333,101329.17589515969,100335.37797094502,253.86076894683325,290.717186338867,279.087214068212,274.4522615513389,310.7397249019317,289.7790023865955,-5.115547028945355,7.050369025197184,1.1579713145763564,-9.096411333940816,8.831516053459662,0.249390578027294,-0.0014942655769564,0.0009170148940673,-1.021255205056213e-06,98290.41270333268,101939.44077316008,100361.3276891816,253.86076894683325,292.93669152330773,281.3644118395472,273.1877156645994,313.1607844278926,288.5177482321753,-5.257364534988649,8.121879070857624,1.3479107614353725,-9.096411333940816,9.105414944100504,0.8748783483298354,-0.002413719803822,0.0018540671646914,-9.98244835369056e-06,46.91345977783203,11.962862574439638,0.0,6.374820564918792,271.0,115.79241457008742,-32.0,59.607042657320015,0.2177342134363512,89.31110734490633,5.464935302734375,59.6160888671875,24.814224243164062,10.104751586914062,2019.0,10.0,64104ca2-a187-4b11-bb43-e22253bbcb52,True,/incidents/2019/10/27/sky-fire/
1359,Siskiyou,2019-09-15T15:52:00Z,,"Southwest of Bald Mountain and Klamath Bar, Klamath National Forest",41.749667,-123.000833,Bar Fire,91.0,False,0.6390767249202307,24226.0,1.95,70.4,44.6,41.75,-123.0,Autumn,2019,87923.76053,88483.25723,88131.10753,273.2769281,282.710953,278.5276706,280.380389,302.7771797,291.6055081,-0.374790398,2.55779303,1.409230682,-0.623157848,0.737226886,-0.005367057,-1.92e-06,0.0,-1.16e-07,84854.64110543542,89465.12421890498,88372.5851544578,253.040860273516,287.1138738062004,273.5909484212939,259.4232701492257,303.7938199772868,281.79754317941035,-3.539796961797649,4.134105865211679,-0.0322830116788869,-2.8762950635561384,3.573993445304989,-0.4823698627427281,-0.0015191816191095,0.0009002880405939,-1.2117762233512496e-05,84854.64110543542,89525.83667675064,88208.49894223531,253.040860273516,289.9074278416981,274.82826474481595,255.5056796997493,307.3543354191766,282.6540504404504,-3.539796961797649,4.1397335440229215,0.0615378660489841,-3.651228510247298,4.778905638279331,-0.3156194125487873,-0.0015191816191095,0.0012039849739702,-2.345548567309436e-05,66.63562774658203,22.79683370463965,0.0,8.448420345755785,1280.0,747.4902399700974,492.0,158.8297262649479,0.5640814687691481,25.054836900751887,0.0011444091796875,1.2943267822265625,23.760223388671875,74.94430541992188,2019.0,9.0,8b4a5b95-3f51-4038-a7ea-b5ed3c73c2e5,False,/incidents/2019/9/15/bar-fire/
1164,Los Angeles,2018-06-12T14:56:00Z,2019-01-04T10:07:00Z,off Westwanda Drive and Benedict Canyon Drive,34.110516,-118.427886,Portola Fire ,20.0,False,196.7487240657815,3561369.0,0.0,84.1,58.6,34.0,-118.5,Summer,2018,98773.02785,99051.03635,98927.01769,282.6984224,288.7327624,286.4269472,289.8384466,298.8358174,294.2328627,-1.35995537,3.322307454,0.753044585,-0.052396577,2.912030613,1.095330817,0.0,0.0,0.0,98660.37756645506,99842.68881422337,99316.31136359448,280.3276413737133,293.14286946628243,288.2919100990196,286.32936634334226,311.3082453020598,295.59706343706483,-3.198180730202469,5.984547837400161,0.960954365600315,-2.5769027710659462,5.117564441894599,1.1125961887225793,-0.0001362892905168,0.000112524561288,-8.349762719578178e-07,98445.92862946913,100812.6181027116,99519.17689578328,254.1137830556042,293.14286946628243,283.029696748247,277.5807166606051,311.3082453020598,291.14007942887986,-5.697396558882354,8.626533655107222,0.7135976388674163,-6.34172530167925,7.235351226044319,0.1937643135353481,-0.0015487159084149,0.0031214828680976,1.7649988699378282e-08,52.3549919128418,14.97493737446379,0.0,7.664416478902424,426.0,285.519547677179,147.0,56.92406461159326,0.3881984336703432,80.17458977893696,0.1041412353515625,9.592819213867188,70.49827575683594,19.804763793945312,2018.0,6.0,7307857b-b127-4b3a-bf11-ee19d07e0736,False,/incidents/2018/6/12/portola-fire/
1212,Tehama,2018-06-03T08:55:00Z,2019-01-04T10:18:00Z,Black Butte Lake and Newville Road west of Orland,39.80827,-122.3307,Black Fire,10.0,False,2.0042654623008405,27681.0,0.17,87.5,57.4,39.75,-122.25,Summer,2018,99553.82868,100121.7308,99835.30368,259.9219901,278.4514614,273.8844897,294.769461,311.9851892,303.7329553,-2.051574694,2.109009554,0.076883776,-3.540934493,2.131793377,-1.589254446,0.0,0.0,0.0,98362.21603238065,100472.60027009292,99649.34472127492,259.9219901316417,290.52117386342746,280.2407750071609,286.42791623919175,318.27009151600134,302.6008010081319,-4.8200280449990816,3.8405279329782,-0.9412272120553632,-7.211488239066607,5.55155658243144,0.3351912693042134,-0.000207869800242,0.0003642016334819,8.545571722631607e-08,98120.37964079164,101669.89710622892,100027.75298501542,241.6103911473841,290.52117386342746,276.85069738654767,271.66303005745016,318.27009151600134,292.5022926767522,-5.792741222834759,4.025289095248663,-0.2181431282077031,-8.753583263023332,8.763216999491638,-0.2173385236016752,-0.0024889974841655,0.0019338190507367,-2.6068379605685364e-06,28.474105834960938,4.151996412291604,0.0,4.314524072228089,265.0,134.46992285666556,104.0,24.68163725889641,0.2056386012657016,94.09411172622043,9.0423583984375,38.58222961425781,47.00355529785156,5.371856689453125,2018.0,6.0,2d27a570-a8b0-4332-a40a-3afb8f2a575c,True,/incidents/2018/6/3/black-fire/
1361,Shasta,2019-06-26T15:35:00Z,2019-06-26T06:00:00Z,"Trinity Alps Vista Road and Bland Road, southwest of Ono",40.41404,-122.66779,Trinity Fire,90.0,False,4.3378890686499405,78618.0,0.16,85.1,54.1,40.5,-122.75,Summer,2019,92014.00068,92203.9888,92121.99209,273.8577438,278.5956204,276.2653561,284.4355784,300.486896,293.2898635,1.459832894,4.099214257,2.621080968,-0.861225176,0.918813956,-0.1195169,0.0,0.0,0.0,91888.91208341598,93208.36127504463,92510.83669830172,262.6880388038543,291.03635298886536,279.79504260933794,280.3314901794356,311.4117991996503,297.6232313235929,-3.7615275069605767,5.055919654493088,0.2538192858463913,-3.678557667850042,2.8215306393094206,-0.2175261463936143,-0.001069124717841,0.0008684024761603,-1.3497925567179511e-06,89900.57908897044,93901.32070769688,92536.69081486434,239.92119370308976,291.03635298886536,275.89670957045143,265.07961119296897,311.4117991996503,287.4593214348643,-4.2989708334341685,5.055919654493088,0.30802994100974,-5.173158931413477,4.212281103982425,-0.2721194634421355,-0.002005654274294,0.0036039399712881,1.4980872779010653e-05,37.42477798461914,8.948150834440286,0.0,6.039490092745225,485.0,310.22498713284347,239.0,48.95690948049486,0.2809235217524509,95.67029351937016,0.0446319580078125,27.71835327148437,67.90924072265625,4.3277740478515625,2019.0,6.0,2f3e47bb-8595-4c9f-bfa6-6fd76e465c12,True,/incidents/2019/6/26/trinity-fire/
819,San Luis Obispo,2017-10-20T12:13:00Z,2018-01-09T13:42:00Z,"Off Soda Lake Rd, Carrizo Plains area ",35.41112,-120.00353,Soda Fire,21.0,False,7.258344682272528,121880.0,0.07,80.6,47.8,35.5,-120.0,Autumn,2017,95524.57611,95860.82987,95714.82143,272.7066564,285.8324001,280.7023792,286.2852973,297.6636444,291.4321985,-0.251996102,5.205755201,2.306636053,-1.397561435,1.59193055,0.180474363,-8.21e-05,1.84e-06,-6.23e-06,95076.05956731724,96952.45177620435,95875.8890518208,258.3225549093624,294.2259148868439,278.8580378277596,277.629094854249,312.4389281074464,291.9215199928395,-5.299918087733768,6.752450050483348,0.1466945567739652,-5.097225410466432,4.115212505147841,-0.0786963285722064,-0.0005664177558529,0.0012740827502825,-4.533697214207685e-07,93505.44979247096,97707.28533715838,95912.003842429,244.72715818908,294.2259148868439,278.8179440348844,272.52945730591705,312.4389281074464,291.2157373617466,-5.299918087733768,7.583064026211404,0.5849616476854285,-6.497132787314023,7.979646600633593,0.0492980043226153,-0.0020084867450785,0.0028008592597528,-4.098227840324191e-06,23.758480072021484,4.26347444763939,0.0,2.779363787634588,796.0,719.9728549456776,657.0,31.512271360305487,0.1319099875057444,99.99961853027344,0.0,99.9431610107422,0.05645751953125,0.0003814697265625,2017.0,10.0,494792db-3107-4323-b176-fde4c58cd647,True,/incidents/2017/10/20/soda-fire/
1370,Riverside,2019-08-25T10:58:28Z,2019-08-25T13:00:00Z,near Northbound Intestate 15 and Temescal Canyon,33.77777348,-117.487578,Ivy Fire,80.0,False,31.36497093208157,857148.0,0.0,102.2,73.4,33.75,-117.5,Summer,2019,97161.47502,97426.30695,97278.01502,285.0601548,291.6882199,289.7414537,292.1888822,306.8391922,298.7399009,0.101311229,2.830172685,1.194769222,-0.366263766,1.340897612,0.539799027,0.0,5.23e-07,2.18e-08,96674.72858807776,97678.0542923031,97246.84337778045,275.97236378735386,293.27390293090315,287.5727254110181,286.68719787816525,309.340991591959,296.2592484895775,-2.1643922603301515,3.928132820720229,1.1225266990051022,-1.0027294812346454,2.707962806604682,0.8490140327908883,-0.0001529810140587,0.0006875433729792,7.573200331377975e-07,95960.3104418766,98612.81678982344,97381.67460182382,246.7669236164816,293.3765324897365,282.20640641555434,273.39013398100195,309.340991591959,290.6453291096303,-4.58992182797537,5.8195956691786,0.4496678238800172,-4.3787914170937,5.814377054116655,0.5452791403557296,-0.0021453931960196,0.003902409762954,1.8901348402972112e-05,41.42627334594727,7.304518203193262,0.0,5.4672780055929495,508.0,339.1124826599133,255.0,40.74798294620528,0.1866867963005514,96.20628586453836,1.34735107421875,69.17800903320312,25.73204040527344,3.742599487304688,2019.0,8.0,cb87a6f4-a560-41a5-81c0-1064d0c368b6,True,/incidents/2019/8/25/ivy-fire/
844,Monterey,2017-05-16T16:10:00Z,2018-01-09T09:58:00Z,"off of Hwy 198 and Pine Valley Road, southwest of King City",36.1727,-120.86682,Pine Fire,18.0,False,10.686645480747911,141679.0,0.11,75.8,47.7,36.25,-120.75,Spring,2017,93763.65419,94258.14501,93957.26294,272.5694419,279.5205305,276.4613245,281.607707,292.0887501,286.1852777,1.808105827,4.148066901,2.722731493,-1.204690984,0.738063687,-0.467403239,0.0,5.57e-05,6.8e-06,93097.56168552484,95354.57818293836,94297.38687101704,248.93284011535096,287.1130692736068,277.8481937363087,271.784525664994,306.296869983667,288.28845010958247,-2.409700153006167,6.324693812383587,0.834628134540807,-5.846354677365257,6.138436305263337,-0.7730643305012662,-0.001427576859256,0.0014553364321555,8.211079176153345e-06,91652.57930927927,95927.11836975264,94249.83460303102,248.93284011535096,291.7125458205605,278.0697460989197,270.80377962475285,312.9577197859464,289.9184772368568,-4.6918967062206045,6.324693812383587,0.4738974523529251,-5.892337036458791,8.749851115450289,-0.3624733214762815,-0.0015331040591753,0.0019164311025958,5.347520464365156e-06,43.35685348510742,14.184671370539933,0.0,8.322679010608004,570.0,410.9201228293423,295.0,54.91500657006359,0.5561432483149511,27.20565795898437,0.0,0.00762939453125,27.198028564453125,72.79434204101562,2017.0,5.0,75bb079a-1de8-4824-a933-e19f69948438,True,/incidents/2017/5/16/pine-fire/
925,Modoc,2018-08-15T18:05:00Z,2019-01-04T09:20:00Z,"Big Canyon, 10 miles SW of Canby",41.38544,-121.04386,Stone Fire,39387.0,False,0.1948502596972041,5266.0,0.02,85.3,48.8,41.5,-121.0,Summer,2018,85494.76307,85846.14928,85675.79587,269.9998748,276.2706733,273.6324996,287.4134152,305.8305136,296.7565417,-0.815058145,4.321697377,1.359117185,0.646615355,2.972504928,1.79629433,0.0,1.57e-05,9.19e-07,84774.4213382952,86445.0560690797,85847.56704951203,258.4877501976655,287.33879267083233,275.5823801516458,272.713055733466,310.04000199952003,294.5588341844324,-3.242641972460067,6.436570467019076,1.2190691942373495,-5.897061223260355,5.571714687319763,-0.0207609828853335,-0.0015930958244446,0.001834465303238,4.305204570430275e-07,83824.1283380129,86996.93911655196,85789.94093471077,244.21866333833,287.33879267083233,271.8357269638372,263.77551875035056,310.04000199952003,283.62495143359155,-5.410868553222277,7.434972362603588,0.5340081131028289,-8.547852016074858,11.36005521745798,0.3647553164247747,-0.0036274139108355,0.001834465303238,-1.2985488908098194e-06,41.23562240600586,12.12194115628379,0.0,6.723700417910532,1647.0,1412.106972003411,1277.0,87.2048418250561,0.2672407860849417,98.74457799094262,0.1827239990234375,34.55085754394531,64.01329040527344,1.2531280517578125,2018.0,8.0,58e6dde2-eeae-4a9e-be1e-bfd654d4405b,False,/incidents/2018/8/15/stone-fire/
898,Modoc,2017-07-23T00:00:00Z,2018-01-09T12:04:00Z,Warner Mountain Ranger District on the Modoc National Forest,41.338,-120.304,Warner Mountain Lightning,0.0,False,0.1959111504033595,5259.0,0.42,88.5,52.5,41.25,-120.25,Summer,2017,81988.35756,82258.8574,82148.57704,270.6919451,276.7516969,273.6757575,284.1726421,304.8783557,294.853422,-3.29758068,1.815077407,-0.596964826,-2.754041028,1.042058172,-1.236197416,0.0,0.0,0.0,80982.26919834282,82591.36906978163,81991.34353149621,264.55075708293555,289.2159102367424,276.6918237022611,273.9866693632422,307.33566264527883,292.8845700224472,-3.297580679818592,6.602561077645131,0.979614087449226,-4.009614889129095,4.892442102603827,0.1682848842872561,-0.0030055861098863,0.0024107964376141,4.289917479127841e-06,78998.42546980147,83381.48521927884,81780.5852420862,248.2813498647032,289.2159102367424,271.4899341083244,252.04262787592168,307.33566264527883,280.5290469334679,-5.613141223664791,6.688709889276399,0.3948214633864068,-5.166837592983033,7.510881995430067,0.8038230829306462,-0.0030055861098863,0.0024279420561696,5.090839482075626e-06,23.75880622863769,6.738796188207971,0.0,3.712147289240513,2172.0,1983.460129474692,1773.0,75.50550993655283,0.4776722627527573,53.44696044921875,0.0,1.26800537109375,52.178955078125,46.55303955078125,2017.0,7.0,42f93f6b-0ada-4267-8e6e-4674055ed9c8,False,/incidents/2017/7/23/warner-mountain-lightning/
1139,Santa Clara,2018-09-23T16:23:00Z,2019-01-04T09:02:00Z,"Quimby Rd & Borden Dr, East San Jose ",37.33563,-121.75815,Quimby Fire,30.0,False,137.63517845693525,678442.0,0.0,80.9,54.1,37.25,-121.75,Autumn,2018,96075.1052,96422.8742,96204.74346,278.0972899,285.4357659,281.9958015,283.5699693,299.5784613,291.8453741,-0.144187401,2.619819826,1.128083397,-1.352594342,0.831002726,-0.424259264,0.0,0.0,0.0,94789.9618121786,97721.45294355517,96368.83536750678,259.6731407262505,289.5557207761217,279.4009087213374,275.69419008291413,304.6807648061791,288.79972971571243,-2.985754794971722,4.167071056670116,0.5353050604618271,-4.784215256337336,6.534560638456141,-0.4482122156257663,-0.0037078704037667,0.0023478407189874,-1.5167595371172228e-05,94789.9618121786,97775.19436390826,96481.19535614696,259.6731407262505,290.2909107206797,279.7073181392141,270.22232443717377,307.3040691766498,287.7615265262212,-3.5454724336145977,6.401001473212998,0.7862061070628649,-6.218998016035635,6.534560638456141,-0.2370148752312183,-0.0037078704037667,0.0023478407189874,-8.152856631881967e-06,38.79027938842773,11.908185765189254,0.0,6.90655169172346,737.0,361.4940218642408,62.0,200.58344742573288,0.2462821511661305,90.46464198964236,0.11749267578125,59.65232849121094,30.706024169921875,9.524154663085938,2018.0,9.0,04100255-b014-4a69-92c2-5388c7f9b9d6,True,/incidents/2018/9/23/quimby-fire/
1375,Yuba,2019-06-24T11:57:00Z,2019-06-24T18:30:00Z,"off Scott Forbes Rd, 5 miles east of Browns Valley",39.24678,-121.32399,Scott Fire,80.0,False,11.334632034632037,29049.0,0.21,89.9,59.8,39.25,-121.25,Summer,2019,96497.82505,96913.39135,96698.97868,275.7862772,289.0525575,280.9459971,289.6529674,306.7402574,299.4459958,-2.625299155,2.788527861,-0.161431025,-1.039775673,1.262554027,0.055060747,0.0,0.0,0.0,96023.63981600873,97186.0740304503,96671.27729268548,261.4801678421998,292.7787998943333,282.843946207568,285.98896840473174,312.8446479562077,298.76963908580814,-3.620835536679532,4.148175062239784,0.0465389784644131,-4.03505134591251,5.696558019118156,0.8947317857190304,-6.777860417864559e-05,0.0005626146860998,1.5992339055507706e-06,94721.46227187064,98352.1719276929,96836.592508004,254.5397029514233,292.7787998943333,278.6127359065086,269.63402331202644,312.8446479562077,289.5019432967665,-5.941690278435653,5.238819215858446,-0.468093586956935,-5.594027958495744,8.865525671809745,0.7043618062549145,-0.0035635167420608,0.0026444109913092,3.375221890565322e-05,39.67539596557617,10.998086133206073,0.0,5.785518523863466,391.0,188.01007187670905,61.0,75.73759119133139,0.4172613704905791,68.28717901241711,1.1081695556640625,4.58984375,62.94059753417969,31.36138916015625,2019.0,6.0,937f9f26-8d23-4ee7-a0f3-61313dcc63f3,True,/incidents/2019/6/24/scott-fire/
964,Kern,2018-07-27T16:12:00Z,2019-01-04T09:32:00Z,"off Breckenridge Road and Tarina Ct, east of Bakersfield",35.387408,-118.817934,Breckenridge Fire,993.0,False,10.170699506043569,300359.0,0.08,98.7,71.0,35.5,-118.75,Summer,2018,91913.76233,92226.90946,92018.46767,279.1546417,283.8931061,282.0002759,297.110021,308.795223,303.4185342,-1.488892972,2.406899877,0.375309281,-0.971961891,0.486536287,-0.301877828,0.0,0.0,0.0,91108.15777356444,92574.67845589244,91945.42814268808,256.7323809480186,289.2779594066187,279.3987566085104,283.3693498287189,310.0200573777409,299.61956676554394,-3.3755316854300004,4.01985494341718,0.8646062361108461,-3.3523969238284974,1.5122280940742046,-0.6000871200719273,-8.589661167016788e-07,0.0003662058877542,4.983403965109492e-07,90575.39426987166,93329.64206296828,92078.0201094358,249.96181849511584,289.2779594066187,275.49742545050105,269.42923241819426,310.0200573777409,289.96231335214964,-4.941555440503183,5.942062650354011,0.4031465636495785,-5.0658358393359695,2.118749897037576,-0.4863035066978012,-0.003279246311532,0.0034908382982798,1.0018100900598613e-05,31.361207962036133,9.338033618397436,0.0,5.353541847002832,445.0,315.5408690085273,215.0,37.93162805366052,0.1228029138901654,98.79057803424088,0.045013427734375,93.408203125,5.337905883789063,1.2088775634765625,2018.0,7.0,53a9be88-6d10-483e-8dc7-59cb84326ab8,True,/incidents/2018/7/27/breckenridge-fire/
937,Tehama,2018-06-23T11:38:00Z,2019-01-04T10:02:00Z,Off Hwy 36 in Paynes Creek,40.35068,-121.77867,Lane Fire,3716.0,True,2.0042654623008405,27681.0,0.17,87.5,57.4,40.25,-121.75,Summer,2018,89288.70065,89680.90967,89467.53728,274.1342856,279.6585359,276.753744,286.6332285,304.8074718,297.45563,-2.962042132,3.539179513,0.474770726,-3.00200163,-0.740143684,-1.600371048,0.0,0.0,0.0,88414.3690783651,90233.82620397356,89535.29422430805,265.7002526734205,289.7911467696037,278.6348646744764,277.43406502987665,311.1803650800646,296.097811806345,-3.8754736539265497,5.750385294843476,0.427952626485685,-3.6577329243428047,5.757287829379914,0.4483196108202203,-4.065772952392861e-05,0.0011693392068712,5.177008495942386e-06,87679.55850392168,90824.46508343123,89571.01482205014,252.1828768809926,289.7911467696037,274.5196050960939,263.67579564145524,311.1803650800646,286.4780949361614,-5.261182370955029,5.750385294843476,-0.4787202955532266,-5.817021689144955,9.085153792266915,0.2763562329970707,-0.0019696093055993,0.0039194623905144,3.647683942301856e-05,75.45880889892578,15.95008641803722,0.0,9.104869498082492,1197.0,938.1999570046528,634.0,108.59484266294864,0.4762868544634651,50.89161039258327,0.012969970703125,5.843353271484375,45.04165649414063,49.10202026367188,2018.0,6.0,299d84d9-ff65-4669-bcd7-cb5abb191c75,True,/incidents/2018/6/23/lane-fire/
